城市名称,名字,环境环保,人文底蕴,气候,美食
保山,高黎贡手工造纸博物馆,0,0,0,0
保山,腾冲市琥珀博物馆,0,0,0,0
保山,华侨城·秘境森林乐园,16,1,0,0
保山,妙光寺,0,0,0,0
保山,新寨万亩咖啡种植园,0,0,0,0
保山,绮罗图书馆Qiluo Library,0,0,0,1
保山,月荷生态园,5,0,0,0
信阳,金兰山,11,1,0,0
信阳,连康山保护区,5,0,0,0
信阳,西九华山风景区Xijiuhua Mountain Scenic Area,3,1,0,0
信阳,平安驿.逗街,0,0,0,0
信阳,棒棒糖无动力游乐园,0,0,0,0
信阳,息县森林公园,0,0,0,0
信阳,息州森林公园,0,0,0,0
信阳,温家小塆,0,0,0,0
信阳,豫见江南花海,0,0,0,0
信阳,固始县石佛店镇余庆村李台组,0,0,0,0
信阳,信阳保安寨,0,0,0,0
信阳,小沙河明月园,0,0,0,0
信阳,洪山寨,0,0,0,0
信阳,响水河水库,0,0,0,0
信阳,龟山湖休闲度假区,0,0,0,0
信阳,北湖大坝,0,0,0,0
信阳,彭家湾植物园,0,0,0,0
信阳,公母潭,0,0,0,0
信阳,田铺大湾,0,0,0,0
信阳,将军山风景区,0,0,0,0
信阳,出山店水库,0,0,0,0
信阳,金牛文化公园,0,0,0,0
信阳,祝佛寺,0,0,0,0
信阳,羊山森林植物园,0,0,0,0
信阳,鸡公山平汉铁路老火车,0,0,0,0
信阳,百花园,0,0,0,0
信阳,龙山湖国家湿地公园,0,0,0,0
信阳,固始悦合欢乐世界,0,0,0,0
信阳,西河湾古村,0,0,0,0
信阳,森州公园,0,0,0,0
信阳,丁李湾村,0,0,0,0
信阳,中山铺村,0,5,0,1
信阳,英雄门,0,0,0,0
信阳,顾荆乐堂,0,0,0,0
信阳,信合威尼斯水街,0,0,0,0
信阳,司马光小镇,0,0,0,0
信阳,紫水塔,0,0,0,0
信阳,红玺公园,0,0,0,0
信阳,盛湾公园,0,0,0,0
信阳,郑维山将军故里,0,0,0,0
信阳,美丽庞湾,0,0,0,0
信阳,濮公山地质公园,0,1,0,0
信阳,根亲博物馆,0,0,0,0
信阳,华夏根亲文化园,0,0,0,0
信阳,新县广场,0,0,0,0
信阳,淮滨文化广场,0,0,0,0
信阳,金刚碧绿茶文化园,0,0,0,0
信阳,陈元光广场,0,0,0,0
信阳,魏敬公园,0,0,0,0
信阳,奥林匹克竞技园,0,0,0,0
信阳,龙都昆虫恐龙馆,0,0,0,0
信阳,河南人民检察博物馆,0,0,0,0
信阳,柳林革命纪念馆,0,0,0,0
信阳,刘邓大军千里跃进大别山纪念馆,0,0,0,0
信阳,淮河文化主题公园,0,1,0,0
信阳,黑龙潭Heilongtan,0,0,0,0
信阳,"西河湾Xihe Bay, Zhouhe Village, Xinxian County",1,1,0,0
信阳,九龙潭瀑布Jiulongtan Waterfall,0,0,0,0
信阳,谢家畈Xiejiafan Village,0,0,0,0
信阳,彭长塆Pengchangwan Village,0,0,0,0
信阳,东胡畈Donghufan Village,0,0,0,0
信阳,东畈塆,0,0,0,0
信阳,东屋咀,0,0,0,0
信阳,鄢大屋Yandawu Village,0,0,0,0
信阳,仰天洼旅游风景区Yangtianwa Tourist Area,0,0,0,0
信阳,大刘塆Big Liu Yu Village,0,0,0,0
信阳,大岭坳,0,0,0,0
信阳,大凌塆Dalingwan Village,0,0,0,0
信阳,仰天洼茶Yangtianwa Tea Plantation,0,0,0,0
信阳,栎树塆,0,0,0,0
信阳,后王岗Houwanggang Village,0,0,0,0
信阳,应山棚Yingshanpeng Village,0,0,0,0
信阳,淮源书画院Huaiyuan Painting and Calligraphy Academy,0,0,0,0
信阳,章台孜,0,0,0,0
信阳,章围子Zhangweizi Village,0,0,0,0
信阳,浉河港何家寨茶场Shihegang Hejiazhai Tea Garden,0,0,0,0
信阳,谢店子,0,0,0,0
信阳,邓独塆,0,0,0,0
信阳,凡塝,0,0,0,0
信阳,邓河沟,0,0,0,0
信阳,龙头塝Longtoubang Village,0,0,0,0
信阳,邓楼房Dengloufang Village,0,0,0,0
信阳,天赐城村Tiancicheng Village,0,0,0,0
信阳,邓冲Dengchong Village,0,0,0,0
信阳,湖塘塝,0,0,0,0
信阳,郭家岗村Guojiagang Village,0,0,0,0
信阳,"西九华山风景区-茶山观赏区Tea Mountain Viewing Area, West Jiuhua Mountain Scenic Area",0,0,0,0
信阳,集云山茶场Jiyun Mountain Tea Plantation,0,0,0,0
信阳,杭家塆Hangjiawan Village,0,0,0,0
信阳,黄毛垴Huangmaonao Village,0,0,0,0
儋州,东坡书院Dongpo Academy,1,9,0,0
儋州,中和古镇Zhonghe Ancient Town,0,4,0,0
儋州,石花水洞Shihua Water Tunnel,0,0,0,0
儋州,观音洞,0,0,2,0
儋州,海南热带植物园Hainan Tropical Botanical Garden,8,0,0,0
儋州,龙门激浪Longmen Jilang,0,0,0,0
儋州,云月湖Yunyue Lake,1,0,0,0
儋州,儋州千年古盐田Danzhou Millennium Ancient Salt Field,0,1,0,0
儋州,磷枪石岛自然保护区Linqiang Stone Island Nature Reserve,2,0,0,0
儋州,鹭鸶天堂,0,1,0,0
儋州,白马井古迹Historical Site of Baima Well,0,0,0,0
儋州,军屯热带花果园Juntun Tropical Orchard,1,0,0,0
儋州,松涛水库Songtao Reservoir,0,0,0,0
儋州,东坡井Dongpo Well,0,0,0,0
儋州,盐丁古盐田,0,0,0,0
儋州,海花岛观海公园,0,0,0,0
儋州,云舍松涛·海南中国村,3,3,0,0
儋州,喜禾热带水果主题公园,0,0,0,0
儋州,那大基督教堂,0,0,0,0
儋州,海花岛观海平台,0,0,0,0
儋州,海花岛中央公园,0,0,0,0
儋州,海花岛婚礼庄园,0,0,0,0
儋州,海花岛观光塔,0,0,0,0
儋州,蓝洋莲花寺,0,0,0,0
儋州,中湖公园,0,0,0,0
儋州,6×6创意空间,0,0,0,0
儋州,花果山公园,0,0,0,0
儋州,儋阳楼森林公园,0,0,0,0
儋州,"海花岛双子沙滩Twin Sands Beach, Huadao, South China Sea",2,0,0,0
儋州,儋州人民公园,0,0,0,0
儋州,儋州文化公园,0,0,0,0
儋州,洋浦大桥,0,0,0,0
儋州,苏东坡历史文化艺术馆,0,9,0,0
儋州,海南莲花山文化景区,0,2,0,0
儋州,关帝庙(北门街),0,0,0,0
儋州,龙井沙滩,0,0,0,0
儋州,文化路夜市,0,0,0,0
儋州,峨蔓镇火山海岸省级地质公园,0,0,0,0
儋州,南茶公园,0,0,0,0
儋州,石屋村,0,1,0,0
儋州,那恁路夜市,0,0,0,0
儋州,儋州蓝洋樱花乐园,0,0,0,2
儋州,海花岛珍奇特色植物园,14,0,0,4
儋州,海垦莲花山文化旅游景区,4,3,0,0
儋州,儋州星空网红馆,0,0,0,0
儋州,海孔村Haikong Village,0,0,0,0
儋州,山虫空岭Shanchongkong Ridge,0,0,0,0
儋州,中共琼崖特委琼崖纵队总部旧址Former Headquarters of the Qiongya Column of the Special Committee of the Chinese Communist Party,0,0,0,0
儋州,干冲港Ganchonggang,0,0,0,0
儋州,峨蔓港Emangang,0,2,0,0
儋州,儋州市博物馆Danzhoushi Museum,0,2,0,0
儋州,"恒大海花岛旅游度假区Ocean Flower Island, Hainan, China",15,22,1,16
儋州,龙港海滩Longgang Beach,0,0,0,0
儋州,海塘银滩Haitang Silver Beach,0,0,0,0
儋州,八一农场六分场,0,0,0,0
儋州,八一农场六零三队,0,0,0,0
儋州,西培农场培高队,0,0,0,0
儋州,西培农场培文队,0,0,0,0
儋州,儋州观音洞Danzhou Guanyin Cave,0,0,0,0
儋州,椰田黎苗风情村Yetian Li & Miao Folk Village,5,5,0,0
儋州,"儋州鹭鸶天堂Egret Paradise, Danzhou",0,1,0,0
儋州,白马井镇Baimajingzhen,0,0,0,0
儋州,洋浦经济开发区Yangpu Economic Development Zone,0,2,0,0
儋州,中国热带农业科学院华南热带农业大学展览馆ZhongGuo ReDai NongYe KeXueYuan HuaNan ReDai NongYe DaXue ZhanLanGuan,0,0,0,0
儋州,宗艺堂画廊Zongyitang Gallery,0,0,0,0
儋州,哈哈茶,0,0,0,0
儋州,儋州市图书馆Danzhou Library,0,0,0,0
儋州,热作两院动物园Rezuoliangyuan Zoo,2,0,0,0
儋州,"海南海上森林公园On the Sea Forest Park, Hainan",0,0,0,0
儋州,南华海滩Nanhua Beach,0,0,0,0
儋州,光村银滩Guangcun Sliver Beach,0,0,0,0
儋州,叶榕海滩Yerong Beach,0,0,0,0
儋州,松涛天湖风景区Songtaotianhu Sceneic Area,0,0,0,0
儋州,蓝洋温泉国家森林公园Lanyang Hot Spring National Forest Park,1,0,0,0
儋州,魁星塔Kuixing Tower,0,0,0,0
儋州,桄榔庵Guanglang Nunnery,0,0,0,0
儋州,白鹭天堂Paradise of Egrets,0,1,0,0
儋州,八一总场,0,0,0,0
克孜勒苏柯尔克孜,慕士塔格峰Mushitage Peak,0,0,0,0
克孜勒苏柯尔克孜,慕士塔格峰-喀拉库勒湖景区Karakul Lake,2,0,0,0
克孜勒苏柯尔克孜,喀拉库勒湖,4,0,0,1
克孜勒苏柯尔克孜,莫尔佛塔Mo'er Pagoda,0,5,0,0
克孜勒苏柯尔克孜,塔莎古道,0,0,0,0
克孜勒苏柯尔克孜,中国西极石碑,0,0,0,0
克孜勒苏柯尔克孜,公格尔九别峰,0,0,0,0
克孜勒苏柯尔克孜,塔尔乡巴格艾格孜村开勒古孜古村落,0,0,0,0
克孜勒苏柯尔克孜,阿布都阿吉能买里斯Audu’ajinengmailisi Village,0,0,0,0
克孜勒苏柯尔克孜,苏丹沙图克麻扎,0,4,0,2
克孜勒苏柯尔克孜,玉其塔什,0,0,0,0
克孜勒苏柯尔克孜,科克逊国际狩猎场,0,0,0,0
克孜勒苏柯尔克孜,无花果园,0,0,0,0
克孜勒苏柯尔克孜,伊尔克什坦口岸,0,0,0,0
克孜勒苏柯尔克孜,公格尔峰,0,0,0,0
克孜勒苏柯尔克孜,阿图什怪柳林景区,4,1,0,0
克孜勒苏柯尔克孜,江额玉托克,0,0,0,0
克孜勒苏柯尔克孜,乌斯满毛拉能库勒,0,0,0,0
克孜勒苏柯尔克孜,木吉火山口Muji Volcanic Vent,0,0,0,0
克孜勒苏柯尔克孜,吐孜苏盖特,0,0,0,0
克孜勒苏柯尔克孜,布尔库特乌勒都,0,0,0,0
克孜勒苏柯尔克孜,却勒开普台尔能别勒,0,0,0,0
克孜勒苏柯尔克孜,库依滚苏盖特,0,0,0,0
克孜勒苏柯尔克孜,玉其塔什草原Yuqitashi Grassland,0,0,0,0
克孜勒苏柯尔克孜,仙木园古柳林Ancient Willow Forest in Xianmu Park,0,0,0,0
克孜勒苏柯尔克孜,乌恰五彩山Wuqiawucaishan Mountain,0,0,0,0
克孜勒苏柯尔克孜,怪柳林景区Guailiulin Scenic Area,4,1,0,0
克孜勒苏柯尔克孜,无花果园Fig Garden,0,0,0,1
克孜勒苏柯尔克孜,奥依塔格冰川公园Oytagh Glacier Park,0,0,0,0
克孜勒苏柯尔克孜,公格尔峰Gongge'er Peak,0,0,0,0
克孜勒苏柯尔克孜,克孜尔里亚山Kezi'er Liya Mountain,0,0,0,0
克孜勒苏柯尔克孜,白沙山-白沙湖景区Baisha Mountain,0,0,0,0
克孜勒苏柯尔克孜,克州冰川公园Kezhou Glacier Park,1,0,0,0
克孜勒苏柯尔克孜,乌恰县文化图书馆Ulugqat Culture Library,0,0,0,0
克孜勒苏柯尔克孜,阿图什大峡谷Atushi Grand Canyon,0,0,0,0
克孜勒苏柯尔克孜,克州冰川国家森林公园Kezhou Glacier National Forest Park,1,1,0,0
克孜勒苏柯尔克孜,天山昆仑山交汇Tianshan Kunlun Mountain Intersection,0,0,0,0
克孜勒苏柯尔克孜,"西部第一关-伊尔克斯坦口岸Irkeshtam Port, First Pass in the West",0,0,0,0
克孜勒苏柯尔克孜,斯姆哈那村Smhana Village,0,0,0,0
克孜勒苏柯尔克孜,阿图什市南湖公园,0,0,0,0
克孜勒苏柯尔克孜,阿图什天门景区Atushi Tianmen Scenic Area,4,0,0,0
克孜勒苏柯尔克孜,吐尔尕特口岸,0,0,0,0
克拉玛依,独山子大峡谷Dushanzida Canyon,3,0,0,0
克拉玛依,世界魔鬼城Ghost City in Wuerhe,0,0,0,0
克拉玛依,克拉玛依油田Karamay Oil Field,1,0,0,0
克拉玛依,乌尔禾风城,0,0,0,0
克拉玛依,泥火山Mud Volcano,0,0,0,0
克拉玛依,白杨河大峡谷Baiyang River Canyon,1,0,0,0
克拉玛依,克拉玛依阳光水世界Karamay Sunshine Water World,0,1,0,0
克拉玛依,克拉玛依展览馆Karamay Exhibition （Museum） Hall,0,1,0,0
克拉玛依,黑油山Heiyou Mountain,1,0,0,0
克拉玛依,克拉玛依河,0,0,0,0
克拉玛依,大漠高尔夫,0,0,0,0
克拉玛依,九龙潭Jiulong Pond,1,1,0,0
克拉玛依,铁马广场,0,0,0,0
克拉玛依,世纪公园,0,0,0,0
克拉玛依,红杨林生态园,0,0,0,0
克拉玛依,独山子东湖动物园,0,0,0,0
克拉玛依,独库公路博物馆,0,1,0,0
克拉玛依,人民广场,0,0,0,0
克拉玛依,东湖公园,0,0,0,0
克拉玛依,克拉玛依科学技术馆,0,1,0,1
克拉玛依,生态休闲健身公园,0,0,0,0
克拉玛依,胡杨水韵旅游景区,1,0,0,0
克拉玛依,乌尔禾影视城,0,2,0,0
克拉玛依,乌苏佛山国家森林公园,6,0,0,0
克拉玛依,克一号井,0,0,0,0
克拉玛依,新疆龙山滑雪场,0,0,0,2
克拉玛依,一三六团十二连,0,0,0,0
克拉玛依,一三六团二连,0,0,0,0
克拉玛依,一三0团六连,0,0,0,0
克拉玛依,一三七团四连,0,0,0,0
克拉玛依,独库大玻璃桥Duku Glass Skywalk,0,0,0,0
克拉玛依,独山子区博物馆Dushanziqu Museum,0,1,0,0
克拉玛依,克拉玛依大学城Karamay University Town,1,0,0,0
克拉玛依,魔鬼夫妻,0,0,0,0
克拉玛依,狮身人面像Sphinx,0,0,0,0
克拉玛依,克拉玛依市时景生态园林工程有限公司,0,0,0,0
克拉玛依,克拉玛依机械厂文化创意产业园Cultural and Creative Industrial Park on the Former Site of Karamay Machinery Factory,0,3,0,1
克拉玛依,克拉玛依红星商业街Karamay HongXing ShangYeJie,0,0,0,0
克拉玛依,一三七团金三角商业步行一条街YiSanQiTuan JinSanJiao ShangYe BuXing YiTiao Jie,0,0,0,0
克拉玛依,克拉玛依文化街KeLaMaYi WenHua Jie,0,0,0,0
克拉玛依,克拉玛依奇石街QiShi Jie,0,0,0,1
克拉玛依,克拉玛依河Kelamayi River,1,0,0,0
克拉玛依,克拉玛依湖湿地Kelamayi Wetlands,0,0,0,0
克拉玛依,玛纳斯湖地区湿地Manasi Lake Region Wetlands,6,0,0,0
克拉玛依,"百里油田观景台Observation Deck, Baili Oilfield",0,0,0,0
克拉玛依,西郊水库Western Suburbs Reservoir,0,0,0,0
克拉玛依,恐龙文化苑Konglong Culture Park,0,1,0,1
克拉玛依,克一号井景区Big oil Bubble Sculpture,0,0,0,0
克拉玛依,奎铁公园Kuitie Park,0,0,0,0
克拉玛依,植物园Botanical Garden,0,0,0,0
克拉玛依,火车站广场,0,0,0,0
克拉玛依,中苏石油公司独山子职工子弟学校旧址Zhong Su Shiyou Gongsi Dushan Zi Zhigong Zidi Xuexiao Site,0,0,0,0
克拉玛依,钟楼Bell Tower,0,0,0,0
克拉玛依,齐国昌红色收藏馆Qi Guochang Red Collection,0,0,0,0
克拉玛依,克拉玛依林海公园Kelamayi Linhai Park,0,0,0,0
克拉玛依,金丝玉文化促进会收藏馆Collection of Gold Jade Culture Promotion Association,0,0,0,0
克拉玛依,鲨鱼公园Shayu Park,0,0,0,0
克拉玛依,独山子区城市规划展览馆DuShanZiQu ChengShi GuiHua ZhanLanGuan,0,0,0,0
克拉玛依,克拉玛依区文化街KeLaMaYiQu WenHua YiShu ZhanTing,0,0,0,0
克拉玛依,龙基智慧城售楼中心,0,0,0,0
克拉玛依,索尼(友谊路),0,0,0,0
克拉玛依,中国金丝玉博物馆Zhongguo Jinsiyu Museum,0,1,0,0
克拉玛依,群众艺术馆Karamay Mass Art Gallery,0,0,0,0
克拉玛依,石化档案馆,0,0,0,0
克拉玛依,永红小区图书阅览室,0,0,0,0
克拉玛依,克拉玛依市图书馆Karamay Library,1,0,0,0
克拉玛依,职业技术学院图书馆Karamay Vocational & Technical College Library,0,0,0,0
克拉玛依,图书馆(银河街道分馆),0,0,0,0
克拉玛依,农业园区Agriculture Park,0,0,0,0
克拉玛依,第二图书馆,0,0,0,0
克拉玛依,克拉玛依友谊馆Friendship Exhibition,0,2,0,0
克拉玛依,西部戈壁公园Western Gebi Park,2,0,0,0
克拉玛依,宝石滩,0,0,0,0
克拉玛依,克拉玛依博物馆,0,6,0,0
克拉玛依,乌尔禾胡杨林Wuerhu Huyang Forest,0,0,0,0
克拉玛依,克拉玛依恐龙公园,2,2,0,0
克拉玛依,艾里克湖Ai Likehu,1,0,0,0
六安,天堂寨Tiantangzhai,0,0,0,0
六安,万佛湖风景区Wanfo Lake,0,0,0,1
六安,皖西大裂谷West Anhui Great Rift Valley,0,0,0,0
六安,大别山Dabie Mountains,0,0,0,0
六安,寿县古城Shouxian County (ancient city),1,19,0,1
六安,大别山主峰景区白马尖Baimajian in the Main Scenic Area of Dabie Mountain,2,2,0,0
六安,清真寺,0,6,0,0
六安,梅山水库,0,2,0,0
六安,寿县孔庙,0,3,0,0
六安,红石谷,2,3,0,0
六安,珍珠泉The Pearl Spring,1,4,0,0
六安,佛子岭水库Foziling Reservoir,0,0,0,0
六安,淮南王刘安墓Tomb of Huainan King Liu An,1,2,0,0
六安,观音寺塔,0,0,0,0
六安,万佛山Mount Wanfo,0,0,0,0
六安,史可法衣冠墓,0,0,0,0
六安,寿春城遗址,0,6,0,0
六安,安丰塘Fengtang Pond,0,1,0,0
六安,响洪甸,0,0,0,0
六安,燕子河大峡谷Swallow River Grand Crayon,0,0,0,0
六安,天马保护区,1,0,0,0
六安,马宗岭,6,2,0,0
六安,望江寺塔,0,1,0,0
六安,铜锣寨Tongluozhai,0,0,0,0
六安,八公山国家森林公园,0,0,0,0
六安,《大别山传奇》实景演出,0,4,0,0
六安,安徽楚文化博物馆,0,0,0,0
六安,安徽淠河国家湿地公园,0,0,0,0
六安,玉皇,0,0,0,0
六安,独山红军街,0,0,0,0
六安,金寨县千年古树群,0,0,0,0
六安,大徽尖,0,0,0,0
六安,挂龙尖,0,0,0,0
六安,屋嵴山风景区,0,0,0,0
六安,大别山狼谷,2,0,0,0
六安,齐山村,0,0,0,0
六安,莲花山,0,0,0,0
六安,安徽金寨望春谷,0,0,0,0
六安,涂敦堂,0,0,0,0
六安,毛坦厂明清老街,0,0,0,0
六安,张家店战役纪念馆,0,0,0,0
六安,一九五八年大食堂,0,0,0,0
六安,古城,0,0,0,0
六安,六万情峡,0,0,0,0
六安,圣人山水智趣田园景区,0,4,0,3
六安,正阳关,0,0,0,0
六安,六安市科技馆,0,0,0,0
六安,皋陶文创乐园,0,3,0,0
六安,舒茶九一六茶场,1,1,0,0
六安,南山汤泉风情乐园·水世界,0,2,0,0
六安,人民公园动物园,0,0,0,0
六安,桂花公园,0,0,0,0
六安,霍邱城市规划展览馆,0,0,0,0
六安,中央公园,0,0,0,0
六安,南北美术馆,0,1,0,0
六安,二龙岗公园,0,0,0,0
六安,水上公园,0,0,0,0
六安,晓天兰花公园,0,0,0,0
六安,金寨县科技馆,0,0,0,0
六安,飞霞公园,0,0,0,0
六安,六安茶谷主题公园,0,0,0,0
六安,大湾村,0,0,0,0
六安,金寨县历史文物馆,0,0,0,0
六安,西茶谷农庄,0,0,0,0
六安,白云禅寺,0,0,0,0
六安,龙津溪地,1,0,0,0
六安,"金寨玉兰谷Magnolia Valley, Jinzhai County",0,0,0,0
六安,红军广场Red Army Square,0,0,0,0
六安,万佛湖休闲度假村Wanfuhu Leisure Resort,0,0,0,0
六安,"文峰书院-霍山珍稀文化艺术馆Huoshan Rare Culture and Art Museum, Wenfeng Academy",0,20,0,0
六安,桂团庄Guituanzhuang Village,0,0,0,0
六安,菖蒲小筑(大别山老物件珍藏馆)Changpu Villa (Dabie Mountain Collection of Old Objects),0,0,0,0
六安,船仓花海,0,0,0,0
六安,安徽鹏翔生态园庙会,0,0,0,0
六安,卜老庄Bulaozhuang Village,0,0,0,0
六安,屋基塆Wujiwan Village,0,0,0,0
六安,卜家老庄Bujialaozhuang Village,0,0,0,0
六安,卜正畈Buzhengfan Village,0,0,0,0
六安,大沙埂镇Dashageng Town,0,0,0,0
六安,滥木坳Lamu’ao Village,0,0,0,0
六安,谌家畈Chenjiafan Village,0,0,0,0
六安,谌家冲Chenjiachong Village,0,0,0,0
六安,"九龙山-南天门Heavenly Southern Gate, Jiulong Mountain",0,0,0,0
六安,四战坪Sizhanping Village,0,0,0,0
六安,红二十八军重建旧址Site of the Reconstruction of the Red 28th Army,0,0,0,0
六安,西郊公墓Western Suburb Cemetery,0,0,0,0
六安,铜锣石壁Tongluo Stonewall,0,0,0,0
六安,"陶氏集团陶店半岛风景区A区Zone A, Taodian Peninsula Scenic Area, Dow Group",0,0,0,0
六安,高埂楼Gaogenglou Village,0,0,0,0
六安,小南棚Xiaonanpeng Village,0,0,0,0
六安,寿春古城墙文化馆Shouchun Ancient City Wall Cultural Center,0,0,0,0
六安,南河塆Nanhewan Village,0,0,0,0
六安,固镇皓天特种水产养殖场,0,0,0,0
六安,红街城隍庙Hongjie Town God's Temple,0,0,0,0
六安,红椿树凹Hongchunshuwa Village,0,0,0,0
六安,上红毛田Shanghongmaotian Village,0,0,0,0
六安,花子湾Huaziwan Village,0,0,0,0
六安,讲叙岭Jiangxuling Village,0,0,0,0
六安,徽韵现代生态农业种养殖专业合作社,0,0,0,0
六盘水,雨夺箐,0,0,0,0
六盘水,老黑山,0,0,0,0
六盘水,周家,0,0,0,0
六盘水,水硐坪村,0,0,0,0
六盘水,独山十里-绝壁画廊,0,0,0,0
六盘水,海坪彝族风情街,0,0,0,0
六盘水,滴水岩瀑布水上乐园,5,3,0,0
六盘水,万亩梯田,0,0,0,0
六盘水,月照养生谷,3,7,0,1
六盘水,北盘江,0,0,0,0
六盘水,梅花山梦幻激情谷,0,0,0,0
六盘水,文化公园,0,0,0,0
六盘水,人民广场,0,0,0,0
六盘水,盘州西冲玉带旅游度假区,0,2,0,0
六盘水,岩脚古镇乡集文化博物馆,0,0,0,0
六盘水,"盘州九龙潭Jiulong Pool, Panzhou",0,0,0,0
六盘水,郎岱古镇Langdai Ancient Town,0,4,0,0
六盘水,格豆塘Gedoutang Village,0,0,0,0
六盘水,起豆克Qidouke Village,0,0,0,0
六盘水,潘家湾子,0,0,0,0
六盘水,猴场坝Houchangba Village,0,0,0,0
六盘水,巴西坪子Baxipingzi Village,0,0,0,0
六盘水,大田冲Datianchong Village,0,0,0,0
六盘水,米箩半方塘水上乐园,0,2,0,0
六盘水,拖开,0,0,0,0
六盘水,卯落开Maoluokai Village,0,0,0,0
六盘水,六盘水师范学院-人工湖,0,0,0,0
六盘水,苏家湾子Sujiawanzi Village,0,0,0,0
六盘水,苏家丫口Sujiayakou Village,0,0,0,0
六盘水,丘家梁子Qiujialiangzi Village,0,0,0,0
六盘水,海坵梁子Haiqiu Liangzi Hill,0,0,0,0
六盘水,石米给Shimigi Village,0,0,0,0
六盘水,元箐村Yuanqing Village,0,0,0,0
六盘水,石板箐村Shibanqing Village,0,0,0,0
六盘水,盘州太古城Panzhou Taigu City,0,0,0,0
六盘水,龙脚布依古寨Longjiao Bouyei Ancient Village,0,0,0,0
六盘水,左家寨Zuojiazhai Village,0,0,0,0
六盘水,壳剥米Kebaomi Village,0,0,0,0
六盘水,花红树坪子Huahongshupingzi Village,0,0,0,0
六盘水,瑶池,0,0,0,0
六盘水,以朵森林公园Yiduo Forest Park,1,0,0,0
六盘水,火铺十里杜鹃风景区Huopu Shili Dujuan Scenic Area,1,0,0,0
六盘水,岩脚古镇Yanjiao Ancient Town,0,1,0,0
六盘水,回龙溪风景区Huilongxi Scenic Area,0,0,0,0
六盘水,红二、红六军团盘县会议会址陈列馆Hong'er、Hongliujuntuan Panxian Huiyi Huizhi Exhibition Hall,0,0,0,0
六盘水,妥乐村,0,0,0,0
六盘水,盘州博物馆,0,0,0,0
六盘水,英武虎跳河谷,0,0,0,0
六盘水,牂牁江夜郎王宫Zangke River Palace of King of Yelang,0,2,0,0
六盘水,北盘江高家渡景区Beipanjiang Gaojiadu Sceneic Area,0,0,0,0
六盘水,梅花山旅游景区Meihua Mountain Tourism Sceneic Area,7,0,0,7
六盘水,银路商业步行街Yin Lu ShangYe BuXingJie,0,0,0,0
六盘水,凉都宫LiangDuGong,0,1,0,0
六盘水,阿勒河Alehe River,0,0,0,0
六盘水,江源洞Jiangyuan Cave,2,0,0,0
六盘水,野鸡坪村Yejipingcun,0,0,0,0
六盘水,海坪彝族文化小镇Haiping Yi Culture Town,0,3,0,0
六盘水,娘娘山旅游景区Niangniang Mountain Tourism Sceneic Area,2,0,0,1
六盘水,洮河流珠Taohe Liuzhu Scenic Spot,0,0,0,0
六盘水,龙凤地宫Longfeng Underground Palace,0,0,0,0
六盘水,凤池园Fengchi Garden,0,0,0,0
六盘水,牛棚梁子Niupeng Liangzi Scenic Spot,4,0,0,0
六盘水,东湖公园Donghu Park,1,0,0,0
六盘水,胜镜广场Shengjing Square,0,0,0,0
六盘水,洛布石林Luobu Forest of Stones,1,0,0,0
六盘水,天生桥景区Tiansheng Bridge Scenic Resort,0,0,0,0
六盘水,花嘎天坑Huaga Cavern,0,0,0,0
六盘水,可渡河峡谷Keduhe River Canyon,0,0,0,0
六盘水,鱼龙化石村Yulong Fossil Village,0,0,0,0
六盘水,坡上草原Poshang Grassland Scenic,2,0,0,0
六盘水,九间楼Jiujian Building,0,0,0,0
六盘水,陆家寨Lujia Village,0,3,0,0
六盘水,陇脚乡月亮河夜郎布依文化生态园Longjiaoxiang Yueliangheyelang Buyi Culture Ecological Park,0,0,0,0
六盘水,广场Square,0,0,0,0
六盘水,红果后山公园Hongguohou Mountain Park,0,0,0,0
六盘水,车站广场,0,0,0,0
六盘水,六盘水师范学院-生物标本展厅,2,0,0,0
六盘水,六盘水钟山区西站基督教会Liupanshuizhong Shan Quxizhan Christ Church,0,0,0,0
六盘水,木矿基督教堂Mukuang Christ Church,0,0,0,0
六盘水,柏果人民广场Baiguorenmin Square,1,0,0,0
六盘水,思源广场Siyuan Square,0,0,0,0
六盘水,双水广场Shuangshui Square,0,0,0,0
六盘水,三线广场Sanxian Square,0,2,0,1
六盘水,关寨镇休闲广场Guanzhaizhen Leisure Square,0,0,0,0
六盘水,六枝休闲广场Liuzhi Leisure Square,0,0,0,0
六盘水,月亮广场Yueliang Square,0,0,0,0
六盘水,灵山寺Ling Mountain Temple,0,0,0,0
六盘水,六盘水钟山区花山公园Liupanshuizhong Shan Quhua Mountain Park,0,0,0,0
六盘水,白鹤公园Baihe Park,0,0,0,0
六盘水,肖辑轩故居Xiaojixuan Former Residence,0,0,0,0
兰州,甘肃省博物馆Gansu Provincial Museum,0,0,0,0
兰州,白塔山公园Baitashan Park,1,10,0,1
兰州,吐鲁沟国家森林公园Tulugou National Forest Park,9,0,0,0
兰州,西关清真大寺Xiguan Mosque,0,0,0,0
兰州,兰山公园Lanshan Park,1,2,0,0
兰州,黄河索道Huanghe Ropeway,0,0,0,0
兰州,鲁土司衙门Lutusi Yamen,0,4,0,0
兰州,河口古镇Hekou Ancient Town,0,16,0,1
兰州,黄河铁桥Yellow River Steel Bridge,1,2,0,0
兰州,黄河母亲雕塑Yellow River Mother Sculpture,0,1,0,0
